LIGHT_CODE,COUNTY_NO,MUNI_CODE,JUNCTION_CODE,COLLISION_TYPE_CODE,SURF_COND_CODE,LANE_CODE,RD_COND_CODE,RD_DIV_CODE,FIX_OBJ_CODE,REPORT_NO,WEATHER_CODE,ACC_DATE,ACC_TIME,LOC_CODE,SIGNAL_FLAG,C_M_ZONE_FLAG,AGENCY_CODE,AREA_CODE,HARM_EVENT_CODE1,HARM_EVENT_CODE2,RTE_NO,ROUTE_TYPE_CODE,RTE_SUFFIX,LOG_MILE,LOGMILE_DIR_FLAG,MAINROAD_NAME,DISTANCE,FEET_MILES_FLAG,DISTANCE_DIR_FLAG,REFERENCE_NO,REFERENCE_TYPE_CODE,REFERENCE_SUFFIX,REFERENCE_ROAD_NAME,LATITUDE,LONGITUDE
03,03,,03,05,02,1,01,01,00,AE28880008,06.01,02-20-2015,02:10:00,PC12,N,N,BACOPD,UNK,01,00,5212,CO,,0.31,W,HOLABIRD AVE,0,F,W,5420,CO,,HOLAVIEW RD,39.2714259,-76.50851011
03,03,,01,88,02,1,01,01,00,AE28880009,06.01,02-28-2015,22:38:00,,N,N,BACOPD,UNK,02,02,5183,CO,,0.17,S,DELVALE AVE,25,F,S,5190,CO,,BESSEMER AVE,39.27993882,-76.52677059
03,03,,01,03,02,1,01,01,00,AE2888000B,06.01,03-29-2015,02:05:00,,N,N,BACOPD,UNK,02,00,5212,CO,,0.71,W,HOLABIRD AVE,30,F,W,5412,CO,,VESPER AVE,39.27263023,-76.52402401
01,03,,01,02,03,1,01,01,00,AE29380007,08.04,01-06-2015,09:12:00,,N,N,BACOPD,UNK,01,00,5132,CO,,0,S,ROLLING MILL RD,0,M,S,151,MD,,NORTH POINT BLVD,39.29863039,-76.52673841
01,03,,02,13,02,1,01,01,00,AE29380008,06.01,01-15-2015,09:24:00,,Y,N,BACOPD,UNK,01,00,5163,CO,,0.22,N,45TH ST,0,F,N,5162,CO,,EASTERN AVE SERVICE RD,39.2879504,-76.52937166
01,03,,02,17,02,1,01,01,00,AE2938000B,07.01,01-20-2015,15:58:00,,Y,N,BACOPD,UNK,04,00,5295,CO,,0.8,S,LIBERTY PKWY,0,F,S,5297,CO,,DUNMANWAY,39.25800245,-76.51683837
01,03,,09.04,08,01,1,01,01,00,AE2938000C,08.04,01-21-2015,15:53:00,,Y,N,BACOPD,UNK,01,00,5212,CO,,1.34,W,HOLABIRD AVE,89,F,W,5278,CO,,SOLLERS POINT RD,39.27228076,-76.52783677
06.02,03,,06.01,17,02,1,01,04,04,AE2938000D,06.01,01-30-2015,17:04:00,,N,N,BACOPD,UNK,09,09,150,MD,,1.13,E,EASTERN AVE,0,F,E,,UU,,DIRECTIONAL CROSSOVER,39.29515827,-76.51103139
03,03,,01,01,01,1,01,02,00,AE2938000F,12.04,02-02-2015,00:00:00,,N,N,BACOPD,UNK,02,00,5277,CO,,0.07,N,BALNEW AVE,30,F,N,5274,CO,,ASH AVE,39.24034184,-76.51031256
07.88,03,,01,03,03,2,01,04,00,AE2938000H,08.04,02-21-2015,19:15:00,,N,N,BACOPD,UNK,01,00,95,IS,,16.97,N,J F K MEMORIAL HWY,1,M,N,588,MD,,KENWOOD AVE,39.34618793,-76.50650382
99,03,,01,06,02,1,01,01,00,AE2938000K,06.01,03-09-2015,00:00:00,,N,N,BACOPD,UNK,02,00,5585,CO,,0.097,N,INVERNESS AVE,300,F,N,,UU,,ALLEY,39.26563652,-76.48619413
04,03,,01,03,99,1,99,01,00,AE2938000L,00,02-20-2015,00:00:00,,N,N,BACOPD,UNK,02,00,2367,CO,,0.42,W,FAIRBROOK RD,100,F,W,,UU,,BLUFFDALE RD,39.30860729,-76.76167309
01,03,,01,03,02,1,01,01,00,AE29450008,06.01,01-09-2015,16:10:00,,Y,N,BACOPD,UNK,01,01,146,MD,,10.63,N,JARRETTSVILLE PIKE,400,F,N,258,CO,,MANOR RD,39.53423284,-76.5477562
01,03,,01,03,02,1,01,01,00,AE29450009,06.01,02-18-2015,08:57:00,,N,N,BACOPD,UNK,00,00,145,MD,,0,E,ASHLAND RD,25,M,E,45,MD,,YORK RD,39.4932533,-76.6442519
01,03,,02,11,01,1,01,05.01,00,AE2945000D,08.04,03-20-2015,09:33:00,,N,N,BACOPD,UNK,01,00,428,CO,,0.52,E,SCHILLING RD,0,F,E,45,MD,,YORK RD,39.49353494,-76.649369
04,03,,03,17,01,,01,01,04,AE35230007,02,01-04-2015,02:04:00,080110,N,N,BACOPD,UNK,09,09,3353,CO,,2.82,E,CROMWELL BRIDGE RD,3,F,E,3527,CO,,SATYR HILL RD,39.41737243,-76.54157639
04,03,,01,17,04,,01,01,11,AE35230008,12.04,01-12-2015,05:38:00,080690,N,N,BACOPD,UNK,10,09,6933,CO,,2.56,N,GLEN ARM RD E,500,F,N,147,MD,,HARFORD RD,39.46368128,-76.46100283
03,03,,01,17,02,,01,01,04,AE35230009,06.01,01-19-2015,01:30:00,080880,N,N,BACOPD,UNK,10,09,1,US,,20.73,N,BELAIR RD,100,F,N,4012,CO,,KLAUSMIER RD,39.49556336,-76.40441895
03,03,,03,17,02,,01,04,04,AE3523000B,06.01,01-22-2015,23:28:00,080080,Y,N,BACOPD,UNK,10,00,41,MD,,2.49,N,PERRING PKWY,10,F,N,,UU,,SPUR TO JOPPA RD E,39.3995085,-76.54616833
03,03,,01,88,04,1,01,01,00,AE3523000C,08.04,02-14-2015,22:37:00,080880,N,N,BACOPD,UNK,02,00,7486,CO,,0.21,N,CEDARSIDE DR,20,F,N,7539,CO,,CEDARCONE CT (AHEAD),39.40468164,-76.47608757
03,03,,01,88,02,2,01,04,00,AE3523000D,06.01,02-28-2015,00:47:00,080200,N,N,BACOPD,UNK,01,00,1,US,,22.36,N,BELAIR RD,50,F,N,,UU,,ENT TO PARK & RIDE,39.42722672,-76.44510269
04,03,,01,17,02,1,01,01,00,AE3523000F,06.01,03-25-2015,02:26:00,080660,N,N,BACOPD,UNK,08,00,147,MD,,6.94,N,HARFORD RD,100,F,N,3886,CO,,HARTLEY MILL RD,39.44913489,-76.47233248
01,03,,01,03,02,1,01,01,00,AE35240003,06.01,01-05-2015,14:26:00,08,N,N,BACOPD,UNK,01,01,147,MD,,0.46,N,HARFORD RD,100,F,N,3737,CO,,OAK FOREST DR,39.37749766,-76.53957009
01,03,,02,17,04,1,01,01,06,AE35250003,12.04,01-19-2015,08:41:00,,Y,N,BACOPD,UNK,09,00,5980,CO,,0,W,DUDDINGTON WAY,0,F,W,258,CO,,MANOR RD,39.51975086,-76.54144764
04,03,,01,17,04,2,88,04,05,AE35400001,06.01,01-08-2015,20:47:00,,N,N,BACOPD,UNK,09,00,40,US,,1.01,E,BALTO NATIONAL PIKE,1,M,E,5780,CO,,NUWOOD DR,39.29412195,-76.77769661
06.02,03,,05.01,03,03,,88,02,00,AE35410003,10.04,02-21-2015,11:36:00,,N,N,BACOPD,UNK,02,00,70,RP,,0,N,RAMP 7 FR RAMP 2 TO RAMP 6 (TO IS695 SB),50,F,N,70,RP,,RAMP 2 FR IS 70 WB TO IS 695 NB,39.30647588,-76.75162017
01,03,,01,17,06.03,,01,01,06,AE35480005,06.01,03-06-2015,13:30:00,,N,N,BACOPD,UNK,09,00,197,CO,,3.98,W,BELFAST RD,0,M,W,198,CO,,DUNCAN HILL RD,39.54421124,-76.71049118
01,03,,03,17,02,,01,01,05,AE35480006,07.01,03-31-2015,14:08:00,,N,N,BACOPD,UNK,09,09,45,MD,,12.55,N,YORK RD,50,F,N,214,CO,,LOWER GLENCOE RD,39.53964419,-76.64854288
01,03,,01,88,02,,01,04,00,AE3568000M,07.01,01-27-2015,15:56:00,,Y,N,BACOPD,UNK,01,01,40,US,,19.13,E,PULASKI HWY,265,F,E,4465,CO,,MIDDLE RIVER RD,39.353381,-76.45394325
01,03,,01,11,02,1,01,01,05,AE3568000N,07.01,01-30-2015,16:28:00,,N,N,BACOPD,UNK,01,09,140,MD,,12.21,N,WESTMINSTER PIKE,0,M,N,473,CO,,GLEN FALLS RD,39.48552829,-76.86063051
06.02,03,,02,88,02,1,01,03,00,AE3568000P,06.01,03-26-2015,00:00:00,,Y,N,BACOPD,UNK,01,00,2200,CO,,1.22,W,WINANDS RD,0,F,W,2202,CO,,ROUEN RD,39.37950873,-76.77737474
99,03,,01,99,99,,99,01,00,AE36030008,99,02-24-2015,20:00:00,PC03,N,N,BACOPD,UNK,01,00,8098,CO,,0.104,S,CAROLSTOWNE RD,0,M,S,8350,CO,,BENSMILL CT,39.46658854,-76.83416784
01,03,,01,03,02,1,01,04,00,AE36110008,06.01,01-15-2015,08:53:00,PC08,N,N,BACOPD,UNK,01,00,695,IS,,23.09,N,BALTO BELTWAY,300,F,N,695,RP,,RAMP 7 FR IS 695 WB TO CROMWELL BRDG RD,39.40148163,-76.56324863
03,03,,02,17,04,,88,04,04,AE36110009,08.04,02-01-2015,23:54:00,,Y,N,BACOPD,UNK,09,00,3353,CO,,1.049,E,CROMWELL BRIDGE RD,0,F,E,,UU,,SPUR TO MD 542,39.40259253,-76.56741142
99,03,,01,17,01,,01,01,18.88,AE3611000B,00,02-19-2015,00:00:00,,N,N,BACOPD,UNK,09,00,3762,CO,,0.41,S,OAK SUMMIT AVE,0,M,S,1400,CO,,JOPPA RD,39.39630826,-76.51604176
01,03,,02,07,03,2,01,05.01,00,AE3611000C,08.04,02-21-2015,16:45:00,,N,N,BACOPD,UNK,01,00,6421,CO,,0.02,S,JOPPA RD SPUR A,0,F,S,3600,CO,,OLD HARFORD RD,39.39803276,-76.53687716
05.02,03,,02,02,02,2,01,04,00,AE36150005,06.01,01-28-2015,05:40:00,,Y,N,BACOPD,UNK,01,00,4458,CO,,3.77,E,ROSSVILLE BLVD,0,F,E,5814,CO,,YELLOW BRICK RD,39.33844647,-76.48320079
03,03,,02,11,02,1,01,01,00,AE36150006,06.01,02-14-2015,03:36:00,,Y,N,BACOPD,UNK,01,00,4372,CO,,0.04,N,KENWOOD AVE,0,F,N,4384,CO,,CHAPEL HILL DR,39.33121038,-76.50017649
03,03,,02,11,02,1,01,01,00,AE36150007,06.01,03-07-2015,01:53:00,,Y,N,BACOPD,UNK,01,00,7,MD,,0,E,PHILADELPHIA RD,0,F,E,40,US,,PULASKI HWY,39.31217887,-76.52719975
07.88,03,,01,07,02,1,01,01,10,AE41160001,06.01,01-11-2015,01:22:00,,N,N,BACOPD,UNK,02,02,3071,CO,,0.79,E,SULPHUR SPRING RD,100,F,E,3075,CO,,HIGH RIDGE ST,39.24686363,-76.7016989
01,03,,02,02,01,1,01,05.01,00,AE4118000B,07.01,02-10-2015,14:29:00,,Y,N,BACOPD,UNK,01,00,372,MD,,1.24,E,WILKENS AVE,0,F,E,,UU,,CROSSOVER,39.26223909,-76.70827031
00,03,,00,99,03,1,00,01,00,AE4118000D,08.04,03-06-2015,14:00:00,,N,N,BACOPD,UNK,02,00,3006,CO,,0.19,N,GATEWAY TERR,200,F,N,2981,CO,,COURTNEY RD,39.26022464,-76.70033634
03,03,,02,02,01,,00,04,00,AE4118000F,03,03-10-2015,20:35:00,,Y,N,BACOPD,UNK,01,00,40,US,,2.31,E,BALTO NATIONAL PIKE,0,F,E,695,RP,,RAMP 7 FR US 40 WB TO RAMP 6 (TO IS695),39.28563567,-76.74061775
99,03,,00,99,03,,00,01,00,AE41220006,08.04,02-23-2015,00:00:00,,N,N,BACOPD,UNK,02,00,4802,CO,,0.11,E,N WOODLYNN RD,100,F,E,4799,CO,,WOODLYNN TERR,39.30362006,-76.4649725
03,03,,02,17,03,,01,01,07,AE41220007,06.01,03-05-2015,19:44:00,,N,N,BACOPD,UNK,09,00,4775,CO,,0.11,S,MARLYN AVE S,0,F,S,4824,CO,,VIRGINIA AVE,39.31100012,-76.46486521
01,24,,00,03,02,2,00,00,00,ADJ497000D,99,02-25-2015,08:15:00,,Y,N,BALTIMORE,UNK,01,00,,,,,,2700 BLOCK OF WASHINGTON BLVD,100,F,,,,,1800 DESOTO RD,39.2644736,-76.65488362
01,24,,02,02,01,,01,01,00,ADJ4980001,03,01-03-2015,10:30:00,CAD#0805,Y,N,BALTIMORE,UNK,00,00,1275,MU,,0.83,S,S CONKLING ST,0,F,S,1400,MU,,ODONNELL ST,39.28055025,-76.5667288
03,24,,02,02,02,1,01,04,00,ADJ4980002,00,01-18-2015,02:00:00,CAD#327,Y,N,BALTIMORE,UNK,01,00,1440,MU,,0.59,N,S BROADWAY,0,F,N,1390,MU,,E LOMBARD ST,39.29037404,-76.59391031
03,24,,02,02,02,,01,04,00,ADJ4980003,06.01,02-05-2015,20:00:00,2848,Y,N,BALTIMORE,UNK,01,00,1680,MU,,2.02,W,E FAYETTE ST,0,F,W,1383,MU,,PRESIDENT ST,39.29069684,-76.60636783
01,24,,01,88,02,1,01,01,00,ADJ4980005,06.01,02-10-2015,13:32:00,2051,N,N,BALTIMORE,UNK,01,00,1340,MU,,0.407,E,EASTERN AVE,20,F,E,,UU,,S BOND ST,39.28656157,-76.59546733
01,24,,02,11,02,1,01,01,00,ADJ4980006,06.01,02-27-2015,07:45:00,CAD# 523,Y,N,BALTIMORE,UNK,01,00,1665,MU,,0.729,E,E BALTIMORE ST,0,F,E,,UU,,LLOYD ST,39.29084578,-76.6016411
03,24,,02,11,02,1,01,01,04,ADJ4980007,06.01,03-17-2015,21:45:00,CAD63060,Y,N,BALTIMORE,UNK,01,02,1230,MU,,0.19,E,FLEET ST,0,F,E,1420,MU,,S CENTRAL AVE,39.28428001,-76.59911513
01,24,,01,88,02,1,01,02,00,ADJ4980008,00,03-22-2015,13:20:00,CAD2511,N,N,BALTIMORE,UNK,01,00,40,US,,7.063,E,ORLEANS ST,50,F,E,,UU,,N LUZERNE AVE,39.29474053,-76.58060655
03,24,,01,88,99,,99,04,00,ADJ4980009,99,03-18-2015,20:30:00,CAD#2792,N,N,BALTIMORE,UNK,02,00,1665,MU,,1.155,E,E BALTIMORE ST,30,F,E,1445,MU,,N BROADWAY,39.29167664,-76.59399346
99,24,,01,88,01,1,01,02,00,ADJ5010001,03,01-04-2015,10:30:00,726,N,N,BALTIMORE,UNK,02,00,1400,MU,,1.749,E,ODONNELL ST,100,F,E,,UU,,ANGLESEA ST,39.28093538,-76.54565871
01,24,,02,09,01,1,01,00,00,ADJ5010002,03,01-04-2015,11:20:00,,Y,N,BALTIMORE,UNK,01,01,1220,MU,,0.4,W,ODONNELL ST CUTOFF,0,F,W,1400,MU,,ODONNELL ST,39.28086895,-76.55729413
01,24,,01,03,02,2,01,01,00,ADJ5010003,06.01,01-10-2015,10:00:00,752,N,N,BALTIMORE,UNK,01,00,151,MD,,0.38,N,NORTH POINT RD,20,F,N,3055,MU,,QUAD AVE,39.30039051,-76.53579354
03,24,,02,11,01,1,00,01,00,ADJ5010004,03,01-12-2015,17:30:00,1912,Y,N,BALTIMORE,UNK,01,00,2965,MU,,0.089,N,S HIGHLAND AVE,0,F,N,,UU,,TOONE ST,39.27836089,-76.56849504
03,24,,01,17,01,1,01,04,04,ADJ5010005,03,01-12-2015,21:15:00,2453,N,N,BALTIMORE,UNK,09,00,150,MD,,1.68,E,EASTERN AVE,30,F,E,438,MU,,DUNDALK AVE,39.28747085,-76.5449667
04,24,,09.04,10,02,,01,88,00,ADJ5010006,06.01,01-13-2015,16:30:00,1933,N,N,BALTIMORE,UNK,02,00,1220,MU,,0.26,W,ODONNELL ST CUTOFF,0,F,W,6162,MU,,INTERSTATE AVE,39.27661682,-76.54818535
03,24,,01,17,02,1,06,01,08,ADJ5010008,06.01,01-19-2015,22:02:00,2832,N,N,BALTIMORE,UNK,09,00,1200,MU,,0.42,N,KANE ST,50,F,N,,UU,,BANK ST,39.29133205,-76.53673768
01,24,,01,88,02,1,01,02,88,ADJ5010009,06.01,01-28-2015,17:00:00,2168,N,N,BALTIMORE,UNK,02,00,150,MD,,1.163,E,EASTERN AVE,100,F,E,,UU,,RAPPOLLA ST,39.28381704,-76.55273438
99,24,,01,09,00,1,01,02,00,ADJ501000B,00,02-02-2015,10:00:00,2252,N,N,BALTIMORE,UNK,02,00,5850,MU,,0.385,S,S OLDHAM ST,25,F,S,1235,MU,,FLEET ST,39.28599274,-76.55588865
01,24,,01,03,00,1,01,01,00,ADJ501000C,00,02-09-2015,10:30:00,CAD#743,N,N,BALTIMORE,UNK,01,00,3040,MU,,1.53,E,BOSTON ST,50,F,E,1240,MU,,S HAVEN ST,39.27721479,-76.56090975
01,24,,01,03,04,1,01,01,00,ADJ501000D,10.04,02-15-2015,09:15:00,622,Y,N,BALTIMORE,UNK,01,02,1275,MU,,0.83,S,S CONKLING ST,25,F,S,1400,MU,,ODONNELL ST,39.2806032,-76.56678915
00,24,,01,03,03,1,01,01,00,ADJ501000F,10.04,02-15-2015,10:55:00,CAD#812,N,N,BALTIMORE,UNK,02,00,1400,MU,,0.381,E,ODONNELL ST,25,F,E,,UU,,S EAST AVE,39.28029592,-76.57095194
01,24,,02,11,01,1,01,01,00,ADJ501000G,00,02-15-2015,13:30:00,CAD#1210,Y,N,BALTIMORE,UNK,01,00,1680,MU,,0.905,W,E FAYETTE ST,0,F,W,,UU,,N COLLINGTON AVE,39.29421328,-76.58638
06.02,24,,00,11,00,1,01,01,00,ADJ501000L,06.01,03-15-2015,19:00:00,CAD:2254,N,N,BALTIMORE,UNK,01,00,2965,MU,,0.511,N,S HIGHLAND AVE,25,F,N,,UU,,FOSTER AVE,39.28456443,-76.568892
03,24,,01,88,02,1,01,01,00,ADJ501000M,00,03-28-2015,01:30:00,CAD70205,N,N,BALTIMORE,UNK,01,02,1340,MU,,1.82,E,EASTERN AVE,50,F,E,2965,MU,,S HIGHLAND AVE,39.28650759,-76.5692246
01,24,,01,88,02,,01,02,00,ADJ5030001,06.01,01-01-2015,16:30:00,CAD#1862,N,N,BALTIMORE,UNK,01,02,,,,,,600 BLOCK N. CLINTON ST,20,F,,,,,3200 BLOCK MCELDERRY STREET,39.29857227,-76.57065153
01,24,,01,03,02,,01,02,00,ADJ5030002,06.01,01-01-2015,15:00:00,CAD#5991,N,N,BALTIMORE,UNK,02,00,,,,,,500 BLOCK  N STREEPER ST,15,F,,,,, 2900 JEFFERSON ST,39.29641357,-76.57719612
03,24,,01,03,02,,01,02,00,ADJ5030004,06.01,01-01-2015,17:30:00,CAD#1964,N,N,BALTIMORE,UNK,02,02,,,,,,600 N EAST AVE,15,F,,,,,3200 MCELDERRY ST,39.29837301,-76.57215357
03,24,,00,88,01,,01,01,00,ADJ5030005,02,01-03-2015,22:30:00,CAD#2208,N,N,BALTIMORE,UNK,02,02,,,,,,200 BLOCK OF N MILTON AVE,20,F,,,,,2400 BLOCK OF E. FAYETTE ST,39.29382304,-76.58197582
01,24,,01,88,02,1,01,02,00,ADJ5030006,06.01,01-11-2015,12:00:00,CAD#964,N,N,BALTIMORE,UNK,02,00,,,,,,800 BLOCK OF  E. LOMBARD ST,20,F,,,,,100 BLOCK OF S. PRESIDENT ST,39.28845901,-76.60395384
01,03,,02,15,02,,00,01,00,ADJ5030007,06.01,01-30-2015,16:45:00,CAD#2149,N,N,BALTIMORE,UNK,01,01,,,,,,500 BLOCK  S PRESIDENT STREET ,0,F,,,,,900 BLOCK OF EASTERN AVE,39.28512081,-76.60292387
01,03,,00,03,02,1,01,01,00,ADJ5030008,06.01,01-31-2015,13:50:00,CAD#1478,N,N,BALTIMORE,UNK,01,02,,,,,,2000 BLOCK OF EASTERN AVE,25,F,,,,,300 BLOCK OF S WASHINGTON ST ,39.28571871,-76.5891695
01,24,,00,03,02,1,01,01,00,ADJ5030009,06.01,02-06-2015,15:40:00,CAD#1859,N,N,BALTIMORE,UNK,00,00,,,,,,1900 BLOCK OF FLEET ST ,30,F,,,,,600 S. WASHINGTON ,39.28462256,-76.58925533
01,24,,01,07,02,,01,02,00,ADJ503000B,06.01,03-16-2015,10:30:00,CAD#783,N,Y,BALTIMORE,UNK,01,99,1027,MU,,0.08,S,S WOLFE ST,20,F,S,1390,MU,,E LOMBARD ST,39.29070099,-76.59034967
03,24,,01,03,02,,01,01,00,ADJ503000C,06.01,03-17-2015,23:00:00,CAD#826,N,N,BALTIMORE,UNK,01,02,,,,,,300 BLOCK OF S BOND ST,10,F,,,,,1600 BLOCK OF GOUGH ST,39.28727986,-76.5954566
03,24,,01,03,02,2,01,04,00,ADJ5040001,06.01,01-17-2015,20:37:00,CAD#2764,Y,N,BALTIMORE,UNK,01,00,40,US,,1.47,E,EDMONDSON AVE,100,F,E,,UU,,WILDWOOD PKWY,39.29379763,-76.68355644
03,24,,01,03,01,2,01,04,00,ADJ5040002,03,01-23-2015,18:55:00,CAD2645,N,N,BALTIMORE,UNK,01,00,40,US,,0.94,E,EDMONDSON AVE,0,M,E,4135,MU,,SWANN AVE,39.29345123,-76.69266656
01,24,,00,88,02,,01,01,00,ADJ5040003,06.01,02-13-2015,15:45:00,CAD1862,N,N,BALTIMORE,UNK,01,00,2050,MU,,0,N,N DUKELAND ST,15,F,N,2210,MU,,PRESSTMAN ST,39.30454699,-76.66369736
01,24,,01,06,02,1,01,01,00,ADJ5040004,06.01,02-16-2015,15:00:00,CAD1363,N,N,BALTIMORE,UNK,01,00,,,,,,TUCKER LN.,100,F,,,,,DICKEY HILL RD.,39.31123148,-76.70132741
01,24,,01,06,02,,01,01,00,ADJ5040005,06.01,03-09-2015,17:30:00,CAD82144,N,N,BALTIMORE,UNK,02,00,,,,,,2400 PICKWICK RD.,50,F,,,,,2400 COTTONDALE LN.,39.31708353,-76.70423359
01,24,,01,03,02,1,01,01,00,ADJ5040006,07.01,03-11-2015,17:30:00,CAD2137,N,N,BALTIMORE,UNK,01,01,6372,MU,,0,N,N FOREST PARK AVE,0,M,N,1910,MU,,N FRANKLINTOWN RD,39.3088718,-76.70833334
01,24,,01,88,01,1,01,01,00,ADJ5060001,03,03-03-2015,12:32:00,CAD#1834,N,N,BALTIMORE,UNK,01,01,,,,,,BANGER ST,10,F,,,,,PUGET ST,39.25823698,-76.64640248
01,24,,01,10,03,1,01,02,00,ADJ5060002,08.04,03-05-2015,14:18:00,CAD#1172,N,N,BALTIMORE,UNK,01,01,295,MD,,0.39,N,BALTIMORE WASHINGTON PKWY,75,F,N,648,MD,E,ANNAPOLIS RD,39.25443187,-76.63694233
01,24,,01,08,03,1,01,04,00,ADJ5060003,08.04,03-05-2015,14:18:00,CAD#1268,N,N,BALTIMORE,UNK,01,01,295,MD,,0.39,N,BALTIMORE WASHINGTON PKWY,75,F,N,648,MD,E,ANNAPOLIS RD,39.26131205,-76.6355744
03,24,,02,11,01,3,01,02,02,ADJ5060004,03,03-20-2015,19:25:00,CAD#9429,Y,N,BALTIMORE,UNK,01,02,,,,,,S MONROE ST,0,F,,,,,MCHENRY ST,39.2841814,-76.64681822
03,24,,01,05,01,,01,04,00,ADJ5070001,03,01-04-2015,04:24:00,,Y,N,BALTIMORE,UNK,01,02,,,,,,S. HIGHLAND AVENUE,25,F,,,,,BANK STREET,39.28776149,-76.56908512
03,24,,03,88,02,1,01,02,00,ADJ5070002,06.01,01-10-2015,23:24:00,CAD# 385,Y,N,BALTIMORE,UNK,01,00,,,,,,3600 MT PLEASANT AVENUE,6,F,,,,,100 S. CONKLING STREET,39.29089197,-76.56743288
03,24,,03,03,02,1,01,01,00,ADJ5070004,06.01,02-27-2015,23:38:00,CAD#3382,Y,N,BALTIMORE,UNK,01,00,1230,MU,,0.19,E,FLEET ST,50,F,E,1420,MU,,S CENTRAL AVE,39.28424056,-76.59970522
01,24,,02,09,02,2,01,01,00,ADJ5070007,06.01,03-18-2015,09:19:00,CAD664,Y,N,BALTIMORE,UNK,01,01,1230,MU,,0.49,E,FLEET ST,0,F,E,1440,MU,,S BROADWAY,39.28453121,-76.59326792
03,24,,10.04,11,02,,01,01,00,ADJ5080004,00,01-03-2015,03:00:00,345,N,N,BALTIMORE,UNK,01,01,6152,MU,,0,N,GUSRYAN ST,100,F,N,,UU,,GUSRYAN ST (BACK),39.28912331,-76.54049277
03,24,,01,17,02,1,01,01,88,ADJ5080005,99,01-18-2015,03:00:00,CAD#956,N,N,BALTIMORE,UNK,01,09,,,,,,1200 ARGONNE DRIVE,100,F,,,,,1200 ROUNDHILL ROAD,39.33914764,-76.59613788
01,24,,01,17,02,,01,01,11,ADJ5080006,06.01,02-12-2015,16:51:00,CAD 2187,N,N,BALTIMORE,UNK,01,09,,,,,,S PATTERSON PARK AVENUE,50,F,,,,,GOUGH STREET,39.28834691,-76.58447027
03,24,,00,99,06.03,,00,00,00,ADJ5080007,00,02-17-2015,18:00:00,CAD 1806,N,N,BALTIMORE,UNK,02,00,,,,,,N BROADWAY,100,F,,,,,ORLEANS ST,39.29475921,-76.5943113
03,24,,03,03,06.03,2,01,03,00,ADJ5080008,00,02-20-2015,22:00:00,CAD 2875,Y,N,BALTIMORE,UNK,01,00,,,,,,ORLEANS STREET,50,F,,,,,N LAKEWOOD AVE,39.29572028,-76.57945454
01,03,,01,03,02,1,01,01,00,AE2989001T,07.01,01-14-2015,13:58:00,,N,N,BACOPD,UNK,01,01,7,MD,,4.37,E,PHILADELPHIA RD,50,F,E,6370,OP,,LITANY LA,39.35265923,-76.46503687
03,03,,01,17,88,1,01,01,00,AE2989001V,06.01,01-21-2015,07:05:00,,N,N,BACOPD,UNK,03,00,4189,CO,,0.36,N,KING AVE,30,F,N,,UU,,KING ARTHUR CIR,39.35676571,-76.4679122
01,03,,09.04,09,02,1,01,01,00,AE2989001W,06.01,01-23-2015,07:53:00,,N,N,BACOPD,UNK,01,00,5814,CO,,0,E,YELLOW BRICK RD,0,M,E,4458,CO,,ROSSVILLE BLVD,39.34202275,-76.47603393
01,03,,01,17,02,1,01,01,00,AE2989001X,06.01,01-23-2015,09:30:00,,N,N,BACOPD,UNK,03,00,4372,CO,,0.65,N,KENWOOD AVE,100,F,N,4357,CO,,GOLDEN RING RD,39.33748392,-76.50510907
01,03,,02,11,02,2,01,01,00,AE2989001Y,06.01,01-27-2015,15:33:00,,Y,N,BACOPD,UNK,01,00,7,MD,,2.52,E,PHILADELPHIA RD,0,F,E,695,MD,,BALTO BELTWAY,39.33534301,-76.4923954
01,03,,01,07,02,1,01,04,00,AE29890020,07.01,02-09-2015,07:34:00,,N,N,BACOPD,UNK,01,00,40,US,,15.76,E,PULASKI HWY,50,F,E,5047,CO,,TODDS LA,39.32303568,-76.50280237
01,03,,01,07,02,2,01,04,04,AE29890021,07.01,02-09-2015,12:55:00,,N,N,BACOPD,UNK,01,09,43,MD,,3.61,E,WHITE MARSH BLVD,300,F,E,6539,CO,,HONEYGO BLVD,39.37935946,-76.46248341
01,03,,01,03,02,2,01,01,00,AE29890022,06.01,02-11-2015,07:54:00,,N,N,BACOPD,UNK,01,00,4458,CO,,1.75,E,ROSSVILLE BLVD,300,F,E,4455,CO,,GUMSPRING RD,39.35876494,-76.49611831
01,03,,01,07,02,1,01,04,00,AE29890024,06.01,02-13-2015,09:15:00,,Y,N,BACOPD,UNK,01,01,40,US,,15.2,E,PULASKI HWY,100,F,E,5069,CO,,CHESACO AVE,39.31965763,-76.51057005
03,03,,03,03,01,1,01,01,00,AE29890025,08.04,02-16-2015,18:14:00,,N,N,BACOPD,UNK,01,01,7,MD,,4.72,E,PHILADELPHIA RD,150,F,E,6475,OP,,BARON PL,39.35600251,-76.46003723
01,03,,01,88,06.03,1,01,01,00,AE29890026,06.01,02-17-2015,12:59:00,,N,N,BACOPD,UNK,02,00,7084,CO,,0,S,OFFSPRING CT,250,F,S,7083,CO,,KILBRIDE CT,39.4009925,-76.45882487
